country,iso3_code,region,income_group,year,quarter,quarter_label,industry_sector,sector_automation_risk_score,gdp_per_capita_usd,ai_adoption_index,pct_sector_workforce_displaced,pct_sector_workforce_new_roles_created,net_workforce_change_pct,ai_cited_layoff_announcements,ai_skill_wage_premium_pct,pct_workforce_female,pct_displaced_roles_female,reskilling_programs_count,govt_ai_policy_score_1_to_10,ai_tool_adoption_pct
Canada,CAN,North America,High Income,2024,4,2024-Q4,Media & Communications,0.531,47225,0.879,0.1226,0.1078,-0.0148,127,0.486,0.46,0.475,70,7.4,0.413
Canada,CAN,North America,High Income,2024,4,2024-Q4,Administrative & Clerical,0.797,47225,0.876,0.2257,0.1533,-0.0724,444,0.461,0.79,0.95,78,7.3,0.785
Canada,CAN,North America,High Income,2024,4,2024-Q4,Energy & Utilities,0.46,47225,0.882,0.0814,0.0455,-0.0359,76,0.444,0.26,0.261,55,7.0,0.416
Canada,CAN,North America,High Income,2025,1,2025-Q1,Technology & Software,0.37,47000,0.884,0.0861,0.0681,-0.018,115,0.513,0.28,0.273,57,8.3,0.288
Canada,CAN,North America,High Income,2025,1,2025-Q1,Finance & Banking,0.628,47000,0.884,0.1296,0.0914,-0.0382,303,0.482,0.48,0.531,79,8.4,0.619
Canada,CAN,North America,High Income,2025,1,2025-Q1,Healthcare & Life Sciences,0.234,47000,0.881,0.0472,0.0447,-0.0025,14,0.494,0.72,0.723,74,7.5,0.162
Canada,CAN,North America,High Income,2025,1,2025-Q1,Manufacturing & Industry,0.742,47000,0.896,0.2063,0.1708,-0.0355,159,0.445,0.29,0.29,82,7.3,0.779
Canada,CAN,North America,High Income,2025,1,2025-Q1,Retail & E-Commerce,0.725,47000,0.88,0.1375,0.0991,-0.0384,126,0.464,0.54,0.531,63,6.9,0.556
Canada,CAN,North America,High Income,2025,1,2025-Q1,Education & Research,0.292,47000,0.895,0.0496,0.0365,-0.0131,33,0.474,0.58,0.607,72,6.6,0.196
Canada,CAN,North America,High Income,2025,1,2025-Q1,Transportation & Logistics,0.683,47000,0.893,0.1398,0.0918,-0.048,182,0.467,0.22,0.223,58,7.3,0.565
Canada,CAN,North America,High Income,2025,1,2025-Q1,Media & Communications,0.566,47000,0.88,0.1185,0.1154,-0.0031,154,0.51,0.46,0.492,71,7.5,0.423
Canada,CAN,North America,High Income,2025,1,2025-Q1,Administrative & Clerical,0.808,47000,0.895,0.1853,0.1229,-0.0624,451,0.467,0.79,0.95,59,7.5,0.786
Canada,CAN,North America,High Income,2025,1,2025-Q1,Energy & Utilities,0.426,47000,0.892,0.0904,0.0579,-0.0325,71,0.449,0.26,0.258,86,7.9,0.38
Canada,CAN,North America,High Income,2025,2,2025-Q2,Technology & Software,0.364,47523,0.896,0.1106,0.0601,-0.0505,153,0.47,0.28,0.295,62,7.4,0.361
Canada,CAN,North America,High Income,2025,2,2025-Q2,Finance & Banking,0.606,47523,0.893,0.1319,0.099,-0.0329,206,0.483,0.48,0.503,83,7.6,0.521
Canada,CAN,North America,High Income,2025,2,2025-Q2,Healthcare & Life Sciences,0.217,47523,0.89,0.0505,0.0269,-0.0236,31,0.508,0.72,0.722,74,7.1,0.19
Canada,CAN,North America,High Income,2025,2,2025-Q2,Manufacturing & Industry,0.738,47523,0.884,0.1941,0.1663,-0.0278,178,0.536,0.29,0.327,70,7.1,0.643
Canada,CAN,North America,High Income,2025,2,2025-Q2,Retail & E-Commerce,0.711,47523,0.883,0.1733,0.1262,-0.0471,208,0.498,0.54,0.601,82,7.4,0.601
Canada,CAN,North America,High Income,2025,2,2025-Q2,Education & Research,0.235,47523,0.887,0.0521,0.0403,-0.0118,32,0.455,0.58,0.567,85,7.0,0.2
Canada,CAN,North America,High Income,2025,2,2025-Q2,Transportation & Logistics,0.713,47523,0.882,0.1655,0.0894,-0.0761,110,0.506,0.22,0.247,70,7.8,0.482
Canada,CAN,North America,High Income,2025,2,2025-Q2,Media & Communications,0.571,47523,0.881,0.1355,0.1108,-0.0247,160,0.477,0.46,0.467,68,7.4,0.559
Canada,CAN,North America,High Income,2025,2,2025-Q2,Administrative & Clerical,0.81,47523,0.917,0.1971,0.1255,-0.0716,321,0.503,0.79,0.95,69,7.5,0.766
Canada,CAN,North America,High Income,2025,2,2025-Q2,Energy & Utilities,0.462,47523,0.891,0.094,0.079,-0.015,91,0.477,0.26,0.292,61,7.5,0.387
Canada,CAN,North America,High Income,2025,3,2025-Q3,Technology & Software,0.386,49627,0.911,0.1285,0.103,-0.0255,171,0.465,0.28,0.301,70,7.1,0.382
Canada,CAN,North America,High Income,2025,3,2025-Q3,Finance & Banking,0.582,49627,0.887,0.1208,0.089,-0.0318,186,0.433,0.48,0.488,69,7.6,0.583
Canada,CAN,North America,High Income,2025,3,2025-Q3,Healthcare & Life Sciences,0.224,49627,0.906,0.0519,0.0366,-0.0153,32,0.46,0.72,0.816,66,7.4,0.213
Canada,CAN,North America,High Income,2025,3,2025-Q3,Manufacturing & Industry,0.706,49627,0.894,0.2219,0.1858,-0.0361,145,0.499,0.29,0.307,76,7.5,0.673
Canada,CAN,North America,High Income,2025,3,2025-Q3,Retail & E-Commerce,0.664,49627,0.881,0.1454,0.1019,-0.0435,144,0.508,0.54,0.528,59,7.4,0.72
Canada,CAN,North America,High Income,2025,3,2025-Q3,Education & Research,0.25,49627,0.898,0.0545,0.0485,-0.006,29,0.481,0.58,0.61,79,7.0,0.249
Canada,CAN,North America,High Income,2025,3,2025-Q3,Transportation & Logistics,0.666,49627,0.889,0.1428,0.0849,-0.0579,206,0.478,0.22,0.241,85,7.4,0.505
Canada,CAN,North America,High Income,2025,3,2025-Q3,Media & Communications,0.555,49627,0.894,0.136,0.1217,-0.0143,112,0.416,0.46,0.476,65,7.4,0.535
Canada,CAN,North America,High Income,2025,3,2025-Q3,Administrative & Clerical,0.847,49627,0.881,0.2386,0.2297,-0.0089,263,0.455,0.79,0.95,79,7.0,0.724
Canada,CAN,North America,High Income,2025,3,2025-Q3,Energy & Utilities,0.475,49627,0.906,0.1161,0.0928,-0.0233,68,0.489,0.26,0.268,58,7.6,0.46
Canada,CAN,North America,High Income,2025,4,2025-Q4,Technology & Software,0.364,48673,0.91,0.1223,0.0731,-0.0492,203,0.488,0.28,0.313,64,7.4,0.385
Canada,CAN,North America,High Income,2025,4,2025-Q4,Finance & Banking,0.625,48673,0.907,0.1703,0.1426,-0.0277,325,0.444,0.48,0.522,59,7.7,0.633
Canada,CAN,North America,High Income,2025,4,2025-Q4,Healthcare & Life Sciences,0.213,48673,0.917,0.0634,0.041,-0.0224,22,0.491,0.72,0.802,60,6.6,0.223
Canada,CAN,North America,High Income,2025,4,2025-Q4,Manufacturing & Industry,0.723,48673,0.905,0.2135,0.1364,-0.0771,286,0.48,0.29,0.312,84,7.9,0.561
Canada,CAN,North America,High Income,2025,4,2025-Q4,Retail & E-Commerce,0.686,48673,0.929,0.2125,0.1225,-0.09,135,0.493,0.54,0.536,74,7.3,0.738
Canada,CAN,North America,High Income,2025,4,2025-Q4,Education & Research,0.28,48673,0.905,0.0646,0.049,-0.0156,37,0.521,0.58,0.567,85,7.5,0.212
Canada,CAN,North America,High Income,2025,4,2025-Q4,Transportation & Logistics,0.67,48673,0.915,0.1864,0.1625,-0.0239,239,0.476,0.22,0.225,81,8.0,0.503
Canada,CAN,North America,High Income,2025,4,2025-Q4,Media & Communications,0.558,48673,0.909,0.1428,0.0967,-0.0461,147,0.516,0.46,0.48,76,7.4,0.508
Canada,CAN,North America,High Income,2025,4,2025-Q4,Administrative & Clerical,0.793,48673,0.886,0.1929,0.1533,-0.0396,538,0.5,0.79,0.95,82,7.0,0.564
Canada,CAN,North America,High Income,2025,4,2025-Q4,Energy & Utilities,0.449,48673,0.907,0.0857,0.0691,-0.0166,73,0.49,0.26,0.286,75,7.8,0.436
Canada,CAN,North America,High Income,2026,1,2026-Q1,Technology & Software,0.375,50247,0.903,0.1359,0.0947,-0.0412,167,0.538,0.28,0.286,81,6.8,0.341
Canada,CAN,North America,High Income,2026,1,2026-Q1,Finance & Banking,0.594,50247,0.912,0.1753,0.1153,-0.06,304,0.521,0.48,0.488,82,7.4,0.536
Canada,CAN,North America,High Income,2026,1,2026-Q1,Healthcare & Life Sciences,0.206,50247,0.909,0.0649,0.062,-0.0029,28,0.521,0.72,0.718,69,8.0,0.192
Canada,CAN,North America,High Income,2026,1,2026-Q1,Manufacturing & Industry,0.759,50247,0.912,0.1903,0.1322,-0.0581,296,0.477,0.29,0.325,61,7.5,0.576
Canada,CAN,North America,High Income,2026,1,2026-Q1,Retail & E-Commerce,0.702,50247,0.906,0.1589,0.1088,-0.0501,245,0.473,0.54,0.567,75,8.0,0.61
Canada,CAN,North America,High Income,2026,1,2026-Q1,Education & Research,0.253,50247,0.885,0.0694,0.0668,-0.0026,37,0.566,0.58,0.587,87,7.9,0.205
Canada,CAN,North America,High Income,2026,1,2026-Q1,Transportation & Logistics,0.72,50247,0.893,0.1752,0.1313,-0.0439,193,0.553,0.22,0.239,70,6.3,0.719
Canada,CAN,North America,High Income,2026,1,2026-Q1,Media & Communications,0.545,50247,0.905,0.138,0.1012,-0.0368,176,0.527,0.46,0.476,91,7.4,0.514
Canada,CAN,North America,High Income,2026,1,2026-Q1,Administrative & Clerical,0.817,50247,0.892,0.2788,0.2577,-0.0211,564,0.501,0.79,0.95,66,7.6,0.673
Canada,CAN,North America,High Income,2026,1,2026-Q1,Energy & Utilities,0.439,50247,0.911,0.1165,0.0617,-0.0548,74,0.546,0.26,0.271,64,8.1,0.357
Canada,CAN,North America,High Income,2026,2,2026-Q2,Technology & Software,0.35,50554,0.883,0.1413,0.1345,-0.0068,169,0.574,0.28,0.314,66,6.8,0.342
Canada,CAN,North America,High Income,2026,2,2026-Q2,Finance & Banking,0.614,50554,0.912,0.1796,0.1642,-0.0154,255,0.569,0.48,0.521,77,7.3,0.649
Canada,CAN,North America,High Income,2026,2,2026-Q2,Healthcare & Life Sciences,0.198,50554,0.899,0.0505,0.0384,-0.0121,18,0.527,0.72,0.793,91,8.2,0.166
Canada,CAN,North America,High Income,2026,2,2026-Q2,Manufacturing & Industry,0.748,50554,0.913,0.1899,0.165,-0.0249,169,0.555,0.29,0.3,92,8.4,0.619
Canada,CAN,North America,High Income,2026,2,2026-Q2,Retail & E-Commerce,0.705,50554,0.94,0.2232,0.2106,-0.0126,162,0.553,0.54,0.589,81,8.2,0.711
Canada,CAN,North America,High Income,2026,2,2026-Q2,Education & Research,0.305,50554,0.896,0.0772,0.0659,-0.0113,31,0.466,0.58,0.572,68,7.8,0.242
Canada,CAN,North America,High Income,2026,2,2026-Q2,Transportation & Logistics,0.663,50554,0.918,0.1915,0.1119,-0.0796,217,0.556,0.22,0.236,78,7.8,0.539
Canada,CAN,North America,High Income,2026,2,2026-Q2,Media & Communications,0.554,50554,0.914,0.1269,0.1185,-0.0084,130,0.451,0.46,0.495,91,7.8,0.47
Canada,CAN,North America,High Income,2026,2,2026-Q2,Administrative & Clerical,0.833,50554,0.91,0.2487,0.1783,-0.0704,488,0.558,0.79,0.95,86,7.5,0.69
Canada,CAN,North America,High Income,2026,2,2026-Q2,Energy & Utilities,0.449,50554,0.921,0.1371,0.1199,-0.0172,110,0.503,0.26,0.253,92,8.0,0.42
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Technology & Software,0.376,32201,0.805,0.0313,0.0296,-0.0017,26,0.324,0.28,0.275,43,6.0,0.364
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Finance & Banking,0.657,32201,0.802,0.053,0.0431,-0.0099,59,0.342,0.48,0.464,51,6.5,0.487
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Healthcare & Life Sciences,0.222,32201,0.795,0.0139,0.0078,-0.0061,3,0.311,0.72,0.734,47,6.4,0.175
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Manufacturing & Industry,0.727,32201,0.773,0.0479,0.0465,-0.0014,37,0.294,0.29,0.284,40,6.0,0.679
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Retail & E-Commerce,0.691,32201,0.797,0.0578,0.0521,-0.0057,41,0.321,0.54,0.54,37,6.2,0.449
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Education & Research,0.27,32201,0.788,0.0171,0.0166,-0.0005,4,0.315,0.58,0.614,44,6.8,0.207
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Transportation & Logistics,0.66,32201,0.762,0.0475,0.0277,-0.0198,26,0.317,0.22,0.247,53,7.0,0.512
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Media & Communications,0.507,32201,0.781,0.0417,0.0366,-0.0051,28,0.342,0.46,0.498,53,7.2,0.359
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Administrative & Clerical,0.789,32201,0.78,0.0585,0.0449,-0.0136,67,0.223,0.79,0.95,40,6.6,0.694
South Korea,KOR,East Asia,High Income,2020,1,2020-Q1,Energy & Utilities,0.484,32201,0.78,0.0246,0.0167,-0.0079,16,0.285,0.26,0.286,49,6.2,0.317
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Technology & Software,0.381,31617,0.785,0.0321,0.0265,-0.0056,41,0.266,0.28,0.294,36,6.4,0.24
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Finance & Banking,0.614,31617,0.799,0.0383,0.0255,-0.0128,74,0.356,0.48,0.486,38,7.2,0.508
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Healthcare & Life Sciences,0.186,31617,0.802,0.0144,0.0128,-0.0016,3,0.264,0.72,0.742,39,6.6,0.193
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Manufacturing & Industry,0.736,31617,0.812,0.0743,0.0572,-0.0171,48,0.312,0.29,0.311,53,6.5,0.588
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Retail & E-Commerce,0.661,31617,0.792,0.0535,0.0427,-0.0108,38,0.294,0.54,0.556,53,6.3,0.482
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Education & Research,0.307,31617,0.801,0.0216,0.0126,-0.009,4,0.321,0.58,0.656,39,6.3,0.217
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Transportation & Logistics,0.686,31617,0.794,0.0596,0.0429,-0.0167,25,0.298,0.22,0.235,48,5.5,0.561
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Media & Communications,0.51,31617,0.816,0.0371,0.0312,-0.0059,21,0.316,0.46,0.508,51,5.7,0.514
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Administrative & Clerical,0.808,31617,0.805,0.0836,0.0494,-0.0342,84,0.311,0.79,0.95,37,6.4,0.521
South Korea,KOR,East Asia,High Income,2020,2,2020-Q2,Energy & Utilities,0.458,31617,0.805,0.0291,0.0168,-0.0123,18,0.327,0.26,0.264,43,5.9,0.433
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Technology & Software,0.411,30280,0.8,0.0372,0.0196,-0.0176,35,0.337,0.28,0.304,40,6.3,0.36
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Finance & Banking,0.593,30280,0.82,0.0584,0.051,-0.0074,88,0.318,0.48,0.47,52,6.5,0.549
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Healthcare & Life Sciences,0.22,30280,0.813,0.019,0.0149,-0.0041,6,0.268,0.72,0.793,50,6.7,0.172
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Manufacturing & Industry,0.762,30280,0.806,0.0675,0.0635,-0.004,52,0.348,0.29,0.287,53,6.0,0.549
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Retail & E-Commerce,0.722,30280,0.816,0.0628,0.0456,-0.0172,40,0.329,0.54,0.558,42,6.1,0.539
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Education & Research,0.285,30280,0.818,0.0204,0.0108,-0.0096,4,0.312,0.58,0.647,49,7.0,0.2
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Transportation & Logistics,0.692,30280,0.821,0.0488,0.0445,-0.0043,51,0.307,0.22,0.249,46,7.1,0.589
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Media & Communications,0.566,30280,0.81,0.047,0.0318,-0.0152,40,0.315,0.46,0.48,49,6.2,0.463
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Administrative & Clerical,0.795,30280,0.807,0.0804,0.049,-0.0314,96,0.316,0.79,0.95,36,6.3,0.757
South Korea,KOR,East Asia,High Income,2020,3,2020-Q3,Energy & Utilities,0.444,30280,0.793,0.0338,0.0222,-0.0116,16,0.343,0.26,0.294,50,6.3,0.331
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Technology & Software,0.368,31120,0.823,0.0378,0.0254,-0.0124,42,0.3,0.28,0.271,38,5.9,0.325
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Finance & Banking,0.632,31120,0.807,0.0469,0.0433,-0.0036,92,0.325,0.48,0.496,49,5.8,0.511
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Healthcare & Life Sciences,0.216,31120,0.811,0.0185,0.0138,-0.0047,6,0.287,0.72,0.697,43,6.9,0.201
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Manufacturing & Industry,0.761,31120,0.819,0.0688,0.05,-0.0188,56,0.283,0.29,0.288,51,5.7,0.489
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Retail & E-Commerce,0.691,31120,0.821,0.0544,0.0409,-0.0135,36,0.356,0.54,0.54,42,6.9,0.607
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Education & Research,0.274,31120,0.81,0.0222,0.0126,-0.0096,7,0.293,0.58,0.603,42,6.7,0.197
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Transportation & Logistics,0.661,31120,0.822,0.0572,0.0414,-0.0158,43,0.316,0.22,0.248,48,6.5,0.469
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Media & Communications,0.547,31120,0.821,0.0582,0.0428,-0.0154,25,0.262,0.46,0.454,49,6.6,0.477
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Administrative & Clerical,0.807,31120,0.798,0.0768,0.0737,-0.0031,157,0.293,0.79,0.95,51,6.6,0.728
South Korea,KOR,East Asia,High Income,2020,4,2020-Q4,Energy & Utilities,0.449,31120,0.806,0.0342,0.0273,-0.0069,17,0.295,0.26,0.271,48,6.5,0.39
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Technology & Software,0.382,30246,0.825,0.0472,0.0349,-0.0123,45,0.359,0.28,0.296,55,6.7,0.331
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Finance & Banking,0.585,30246,0.814,0.0577,0.0415,-0.0162,64,0.329,0.48,0.53,44,6.5,0.492
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Healthcare & Life Sciences,0.212,30246,0.822,0.02,0.0182,-0.0018,7,0.322,0.72,0.801,41,7.0,0.2
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Manufacturing & Industry,0.76,30246,0.832,0.0866,0.0634,-0.0232,82,0.276,0.29,0.289,52,6.9,0.551
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Retail & E-Commerce,0.714,30246,0.828,0.075,0.0687,-0.0063,73,0.332,0.54,0.543,41,6.9,0.514
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Education & Research,0.286,30246,0.825,0.0245,0.0154,-0.0091,11,0.338,0.58,0.589,50,6.8,0.237
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Transportation & Logistics,0.699,30246,0.809,0.0725,0.0384,-0.0341,66,0.312,0.22,0.224,47,7.3,0.592
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Media & Communications,0.598,30246,0.829,0.0594,0.043,-0.0164,42,0.361,0.46,0.492,54,7.0,0.387
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Administrative & Clerical,0.802,30246,0.844,0.098,0.0949,-0.0031,105,0.344,0.79,0.95,43,6.2,0.741
South Korea,KOR,East Asia,High Income,2021,1,2021-Q1,Energy & Utilities,0.445,30246,0.833,0.0389,0.0242,-0.0147,33,0.322,0.26,0.283,48,6.6,0.36
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Technology & Software,0.386,32324,0.828,0.0523,0.0275,-0.0248,53,0.332,0.28,0.288,41,7.2,0.273
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Finance & Banking,0.616,32324,0.818,0.0635,0.0358,-0.0277,113,0.336,0.48,0.527,53,6.6,0.578
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Healthcare & Life Sciences,0.229,32324,0.826,0.0243,0.0179,-0.0064,11,0.383,0.72,0.747,50,6.3,0.213
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Manufacturing & Industry,0.724,32324,0.835,0.0702,0.0635,-0.0067,66,0.314,0.29,0.319,48,6.5,0.704
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Retail & E-Commerce,0.717,32324,0.833,0.0888,0.0571,-0.0317,67,0.312,0.54,0.574,41,6.6,0.608
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Education & Research,0.243,32324,0.832,0.0227,0.0179,-0.0048,12,0.375,0.58,0.633,54,7.0,0.255
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Transportation & Logistics,0.696,32324,0.824,0.0719,0.0606,-0.0113,61,0.331,0.22,0.235,52,6.5,0.643
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Media & Communications,0.56,32324,0.81,0.0476,0.0426,-0.005,58,0.304,0.46,0.461,49,6.9,0.462
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Administrative & Clerical,0.766,32324,0.832,0.0788,0.0669,-0.0119,158,0.331,0.79,0.95,59,6.3,0.765
South Korea,KOR,East Asia,High Income,2021,2,2021-Q2,Energy & Utilities,0.46,32324,0.823,0.0494,0.031,-0.0184,16,0.359,0.26,0.259,54,6.1,0.443
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Technology & Software,0.339,32667,0.84,0.0516,0.0394,-0.0122,75,0.357,0.28,0.285,59,7.1,0.276
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Finance & Banking,0.604,32667,0.824,0.064,0.0478,-0.0162,125,0.358,0.48,0.506,55,6.9,0.493
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Healthcare & Life Sciences,0.229,32667,0.824,0.0183,0.015,-0.0033,14,0.304,0.72,0.742,46,7.3,0.217
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Manufacturing & Industry,0.731,32667,0.841,0.0887,0.0613,-0.0274,77,0.388,0.29,0.308,55,5.9,0.565
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Retail & E-Commerce,0.718,32667,0.853,0.0813,0.0678,-0.0135,88,0.352,0.54,0.594,51,6.9,0.528
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Education & Research,0.285,32667,0.852,0.0321,0.0191,-0.013,10,0.346,0.58,0.642,42,7.4,0.222
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Transportation & Logistics,0.689,32667,0.83,0.0615,0.0412,-0.0203,94,0.35,0.22,0.238,55,6.4,0.564
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Media & Communications,0.547,32667,0.861,0.056,0.0483,-0.0077,49,0.315,0.46,0.452,50,7.0,0.46
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Administrative & Clerical,0.812,32667,0.839,0.1004,0.068,-0.0324,199,0.342,0.79,0.95,48,7.1,0.625
South Korea,KOR,East Asia,High Income,2021,3,2021-Q3,Energy & Utilities,0.424,32667,0.825,0.0413,0.0245,-0.0168,38,0.353,0.26,0.263,57,6.7,0.367
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Technology & Software,0.342,31990,0.856,0.0462,0.0353,-0.0109,82,0.392,0.28,0.271,60,6.8,0.367
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Finance & Banking,0.595,31990,0.854,0.0671,0.0642,-0.0029,102,0.31,0.48,0.514,41,6.8,0.608
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Healthcare & Life Sciences,0.219,31990,0.829,0.0201,0.0178,-0.0023,10,0.337,0.72,0.769,41,6.6,0.19
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Manufacturing & Industry,0.72,31990,0.855,0.08,0.066,-0.014,61,0.31,0.29,0.311,55,6.9,0.629
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Retail & E-Commerce,0.704,31990,0.854,0.0862,0.0641,-0.0221,111,0.299,0.54,0.536,47,6.6,0.563
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Education & Research,0.254,31990,0.841,0.026,0.0141,-0.0119,9,0.347,0.58,0.597,55,6.6,0.228
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Transportation & Logistics,0.712,31990,0.857,0.0782,0.0635,-0.0147,62,0.342,0.22,0.213,45,6.3,0.644
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Media & Communications,0.544,31990,0.858,0.0604,0.0363,-0.0241,65,0.359,0.46,0.495,45,6.7,0.422
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Administrative & Clerical,0.791,31990,0.864,0.11,0.0955,-0.0145,156,0.383,0.79,0.95,45,6.9,0.631
South Korea,KOR,East Asia,High Income,2021,4,2021-Q4,Energy & Utilities,0.418,31990,0.847,0.0517,0.0426,-0.0091,31,0.347,0.26,0.271,51,5.9,0.322
South Korea,KOR,East Asia,High Income,2022,1,2022-Q1,Technology & Software,0.376,32255,0.835,0.0485,0.0453,-0.0032,66,0.37,0.28,0.271,48,6.2,0.36
South Korea,KOR,East Asia,High Income,2022,1,2022-Q1,Finance & Banking,0.634,32255,0.84,0.081,0.0679,-0.0131,145,0.413,0.48,0.51,50,7.2,0.455
South Korea,KOR,East Asia,High Income,2022,1,2022-Q1,Healthcare & Life Sciences,0.238,32255,0.86,0.0274,0.0188,-0.0086,13,0.373,0.72,0.787,60,7.1,0.188
South Korea,KOR,East Asia,High Income,2022,1,2022-Q1,Manufacturing & Industry,0.724,32255,0.855,0.1078,0.0781,-0.0297,125,0.369,0.29,0.289,53,6.4,0.669
South Korea,KOR,East Asia,High Income,2022,1,2022-Q1,Retail & E-Commerce,0.69,32255,0.843,0.1031,0.0787,-0.0244,122,0.348,0.54,0.564,61,6.5,0.499
